custId,amount,total
C7724522,208.00,1
C7724542,306.00,1
C7724680,100.00,1
C7724920,1000.00,1
C7724986,59.00,1
C7725244,70.00,1
C7725260,250.00,1
C7725440,633.00,1
C7725630,50.00,1
C7725715,1200.00,1
C7725872,100.00,1
C7725965,880.00,1
C7726017,1000.00,1
C7726078,9013.29,1
C7726156,208.00,1
C7726248,277.60,1
C7726484,110.00,1
C7726572,265.00,1
C7726734,11100.00,1
C7726739,12667.00,1
C7727183,11651.00,1
C7727274,69.00,1
C7727511,5.36,1
C7727671,3299.00,1
C7727791,200.00,1
C7727821,658.00,1
C7727916,50.00,1
C7728036,72.00,1
C7728037,3490.64,1
C7728425,14.38,1
C7728478,5.60,1
C7728568,1121.00,1
C7728660,805.00,1
C7728961,3220.00,1
C7729023,803.00,1
C7729026,249.00,1
C7729078,198.00,1
C7729588,30000.00,1
C7729832,500.00,1
C7729853,300.00,1
C7729868,500.00,1
C7729966,230.00,1
C7729981,521.00,1
C7730014,2479.00,1
C7730019,1000.00,1
C7730039,1049.00,1
C7730051,6871.00,1
C7730224,769.00,1
C7730241,200.00,1
C7730435,3800.10,1
C7730542,389.00,1
C7730628,300.00,1
C7730778,18.00,1
C7731028,95.00,1
C7731524,142.00,1
C7731573,710.00,1
C7731629,300.00,1
C7731776,710.00,1
C7731954,1650.00,1
C7732213,1300.00,1
C7732312,178.00,1
C7732485,2500.00,1
C7732543,500.00,1
C7732992,3500.00,1
C7733519,143.00,1
C7733640,1000.00,1
C7733660,1304.00,1
C7733967,150.00,1
C7734225,85.00,1
C7734230,1800.00,1
C7734485,286.00,1
C7734550,349.00,1
C7734568,965.00,1
C7734746,50.00,1
C7734864,330.00,1
C7735023,1065.00,1
C7735027,3746.00,1
C7735070,95.00,1
C7735267,1924.00,1
C7735461,24.00,1
C7735490,100.00,1
C7735592,1000.00,1
C7735629,810.00,1
C7736161,599.00,1
C7736241,500.00,1
C7736616,399.00,1
C7736671,200.00,1
C7736675,600.00,1
C7736927,1500.00,1
C7737364,558.62,1
C7737433,2431.00,1
C7737535,1687.00,1
C7737622,4589.01,1
C7738057,524.00,1
C7738061,210.00,1
C7738076,11100.00,1
C7738370,1000.00,1
C7738553,120.00,1
C7738657,128.00,1
C7738811,48.00,1
C7739241,100.00,1
C7739414,13704.00,1
C7739459,1000.00,1
C7739643,110.00,1
C7739651,2060.00,1
C7739975,220.00,1
C7740014,37.00,1
C7740017,472.00,1
C7740153,4866.00,1
C7740385,100.00,1
C7740448,29520.00,1
C7740858,500.00,1
C7741029,63.00,1
C7741670,100.00,1
C7741725,120.00,1
C7742025,1.00,1
C7742034,50.00,1
C7742039,200.00,1
C7742239,249.00,1
C7742492,111.00,1
C7742582,469.00,1
C7742640,1005.28,1
C7742721,50.00,1
C7744092,371.00,1
C7747366,2223.00,1
C7747476,520.00,1
C7749839,99.00,1
C7750130,22.00,1
C7751239,500.00,1
C7756564,260.00,1
C7760916,549.00,1
C7762378,500.00,1
C7765074,415.00,1
C7766221,595.00,1
C7766246,1750.00,1
C7767891,147803.00,1
C7767970,550.00,1
C7767990,2905.11,1
C7769274,1268.37,1
C7772958,650.00,1
C7774933,50.00,1
C7775382,299.00,1
C7776019,400.00,1
C7776866,135.00,1
C7778229,190.00,1
C7779220,1863.00,1
C7779354,3710.00,1
C7779411,250.00,1
C7779792,110.00,1
C7781612,10.00,1
C7783670,245.00,1
C7785554,837.38,1
C7786624,198.00,1
C7787350,888.00,1
C7788434,91.80,1
C7791792,200.00,1
C7792219,0.00,1
C7794253,175.00,1
C7794844,50.00,1
C7795085,10.00,1
C7796448,50.00,1
C7797828,1318.20,1
C7798166,200.00,1
C7810269,499.00,1
C7810433,1500.00,1
C7810456,2604.00,1
C7810530,100.00,1
C7810752,70.00,1
C7810914,14.00,1
C7810988,198.00,1
C7811113,34.30,1
C7811175,1504.00,1
C7811318,450.00,1
C7811374,700.00,1
C7811411,416.00,1
C7811717,420.00,1
C7811769,2676.00,1
C7811969,135.00,1
C7812065,175.00,1
C7812225,1273.00,1
C7812291,600.00,1
C7812322,44.00,1
C7812469,400.00,1
C7812490,2858.20,1
C7812562,10.00,1
C7813112,422.00,1
C7813369,135.00,1
C7813432,1783.00,1
C7813441,770.00,1
C7813585,2393.71,1
C7813864,1.00,1
C7814336,250.00,1
C7814372,1186.00,1
C7814432,350.00,1
C7814540,301.00,1
C7814638,1717.00,1
C7814859,445.98,1
C7814861,106.00,1
C7815070,1210.00,1
C7815084,1965.50,1
C7815134,500.00,1
C7815161,1000.00,1
C7815191,2029.00,1
C7815216,1141.00,1
C7815233,1511.00,1
C7815423,5000.00,1
C7815453,399.00,1
C7815533,599.00,1
C7815867,100.00,1
C7816238,263.00,1
C7816451,18.00,1
C7816487,1690.00,1
C7816567,50.00,1
C7816840,129.99,1
C7816852,5.00,1
C7817120,451.88,1
C7817271,147.00,1
C7817292,999.00,1
C7817886,3100.00,1
C7818073,274.00,1
C7818291,150.00,1
C7818418,485.00,1
C7818482,900.00,1
C7818542,1050.00,1
C7818815,11.00,1
C7818912,6.00,1
C7819072,100.00,1
C7819436,705.00,1
C7819574,506.00,1
C7819624,2500.00,1
C7820372,725.00,1
C7820383,10.00,1
C7820486,100.00,1
C7820717,300.00,1
C7820876,1500.00,1
C7820888,60.00,1
C7821015,240.00,1
C7821019,250.00,1
C7821219,2999.00,1
C7821370,5077.38,1
C7821420,1494.00,1
C7821425,30.00,1
C7821463,299.00,1
C7821543,4311.00,1
C7821544,250.00,1
C7821789,30.00,1
C7822044,362.00,1
C7822141,1690.00,1
C7822266,50.00,1
C7822281,153.00,1
C7822619,146.00,1
C7822761,296.00,1
C7822817,609.00,1
C7823019,894.66,1
C7823358,295.00,1
C7823522,122.00,1
C7823674,80.00,1
C7823773,120.00,1
C7824056,525.00,1
C7824322,1000.00,1
C7824384,200.00,1
C7824413,50.00,1
C7824571,640.00,1
C7824615,200.00,1
C7825168,300.00,1
C7825245,110.00,1
C7825718,570.00,1
C7825858,10.00,1
C7825956,458.00,1
C7826340,900.00,1
C7826466,289.00,1
C7826469,390.00,1
C7826522,933.00,1
C7826885,267.93,1
C7826959,295.00,1
C7827173,6000.00,1
C7827274,2528.75,1
C7827626,300.00,1
C7827671,1335.00,1
C7827714,30.00,1
C7827848,56.00,1
C7828264,3372.65,1
C7828517,670.00,1
C7828619,364.00,1
C7828676,1300.00,1
C7828722,40.00,1
C7828741,45.00,1
C7828781,29.00,1
C7828868,5000.00,1
C7828915,35.00,1
C7829051,378.00,1
C7829121,1770.00,1
C7829329,459.00,1
C7829562,35750.00,1
C7829644,2700.00,1
C7829922,300.00,1
C7830377,30.00,1
C7830427,251.00,1
C7830579,71.00,1
C7830850,2770.00,1
C7830972,200.00,1
C7830981,259.76,1
C7831085,50.00,1
C7831532,225.00,1
C7831733,3608.00,1
C7831742,300.00,1
C7831832,1029.00,1
C7831863,8390.01,1
C7832059,755.00,1
C7832119,100.00,1
C7832167,630.00,1
C7832234,26.00,1
C7832515,1733.00,1
C7832518,1385.00,1
C7832533,1000.00,1
C7832631,67.00,1
C7832716,348.60,1
C7832919,400.00,1
C7832927,60298.00,1
C7833253,448.00,1
C7833319,1080.00,1
C7833362,1304.00,1
C7833847,110.00,1
C7834117,200.00,1
C7834232,3102.00,1
C7834744,420.00,1
C7834838,240.00,1
C7834865,109.00,1
C7835011,157.00,1
C7835162,1000.00,1
C7835547,96.00,1
C7835616,100.00,1
C7835641,260.00,1
C7835870,76.00,1
C7836065,880.00,1
C7836129,9.00,1
C7836168,100.00,1
C7836215,518.00,1
C7836223,378.00,1
C7836448,50.00,1
C7836514,1.00,1
C7837061,100.00,1
C7837161,250.00,1
C7837179,50.00,1
C7837192,10020.00,1
C7837437,4365.00,1
C7837465,32.00,1
C7837538,13590.00,1
C7837626,8.46,1
C7837746,2450.00,1
C7837917,44.00,1
C7837966,53.00,1
C7837970,200.00,1
C7838649,10.00,1
C7838847,3790.00,1
C7838980,300.00,1
C7839058,1350.00,1
C7839165,70.00,1
C7839485,4968.00,1
C7839616,440.00,1
C7839653,1755.00,1
C7839783,200.00,1
C7839980,1838.00,1
C7840165,2744.20,1
C7840216,30.00,1
C7840584,155.00,1
C7841117,70.00,1
C7841146,675.00,1
C7841578,11.00,1
C7841638,500.00,1
C7841758,527.00,1
C7842026,60.00,1
C7842354,111.00,1
C7842387,200.00,1
C7842649,300.00,1
C7842962,120.00,1
C7844848,1000.00,1
C7846859,44.00,1
C7847811,501.00,1
C7850933,1200.00,1
C7857588,1.00,1
C7858045,300.00,1
C7858484,210.00,1
C7859233,229.00,1
C7863580,420.00,1
C7863644,100000.00,1
C7865422,50.00,1
C7866959,60.00,1
C7868774,199.00,1
C7872090,651.00,1
C7876262,258.00,1
C7876456,237.53,1
C7877766,389.10,1
C7881921,2808.00,1
C7885311,454.25,1
C7885887,205.00,1
C7886115,210.00,1
C7887069,100.00,1
C7890432,12360.00,1
C7895388,197.00,1
C7897967,144.00,1
C7910080,30.00,1
C7910158,100.00,1
C7910178,997.00,1
C7910224,220.00,1
C7910245,220.00,1
C7910246,1853.00,1
C7910253,3974.00,1
C7910517,7180.00,1
C7910686,2745.00,1
C7910783,100.00,1
C7911079,30.00,1
C7911148,112.00,1
C7911212,159.00,1
C7911359,2697.00,1
C7911381,30.00,1
C7911549,4484.00,1
C7911787,500.00,1
C7911949,500.00,1
C7911970,690.00,1
C7912051,60.00,1
C7912128,250.00,1
C7912330,1000.00,1
C7912373,2549.00,1
C7912451,1276.00,1
C7912754,16130.00,1
C7912781,2107.00,1
C7912863,149.00,1
C7912885,196.52,1
C7912973,50.00,1
C7913040,167.00,1
C7913135,270.00,1
C7913215,1872.00,1
C7913270,3793.13,1
C7913532,823.00,1
C7913658,360.00,1
C7913815,294.00,1
C7913877,1000.00,1
C7913927,11.00,1
C7914047,1610.00,1
C7914058,4250.00,1
C7914076,411.00,1
C7914078,150.00,1
C7914138,504.00,1
C7914241,500.00,1
C7914411,715.00,1
C7914556,1160.00,1
C7914686,38.00,1
C7914833,653.00,1
C7915116,220.00,1
C7915353,431.00,1
C7915742,5760.03,1
C7915884,240.00,1
C7916431,119.00,1
C7916583,98.00,1
C7916625,501.00,1
C7916860,105.00,1
C7916964,450.00,1
C7916989,450.00,1
C7917056,164.00,1
C7917062,2.00,1
C7917118,151.29,1
C7917160,200.00,1
C7917169,1254.00,1
C7917425,398.00,1
C7917456,220.00,1
C7917962,20.00,1
C7918291,1998.00,1
C7918363,1665.00,1
C7918460,50.00,1
C7918484,920.00,1
C7918485,56.09,1
C7918544,2170.00,1
C7918584,30.00,1
C7918753,50.00,1
C7918843,291.00,1
C7918975,500.00,1
C7918990,8864.00,1
C7919043,119.80,1
C7919058,25.00,1
C7919173,50.00,1
C7919181,7004.00,1
C7919435,1355.00,1
C7919837,250.00,1
C7919914,100.00,1
C7920018,147.00,1
C7920090,1218.00,2
C7920117,200.00,1
C7920140,1050.00,1
C7920271,300.00,1
C7920438,273.00,1
C7920683,400.00,1
C7920834,8000.00,1
C7920880,56.00,1
C7920890,100.00,1
C7921090,25.00,1
C7921517,1034.00,1
C7921688,635.00,1
C7921784,999.00,1
C7922053,400.00,1
C7922120,370.00,1
C7922385,50.00,1
C7922453,2345.00,1
C7922691,499.00,1
C7922759,430.00,1
C7923229,171.00,1
C7923333,1148.86,1
C7923462,9000.00,1
C7923491,249.00,1
C7923861,175.00,1
C7924460,484.00,1
C7924539,1050.00,1
C7924622,1000.00,1
C7924849,2200.00,1
C7924943,1180.00,1
C7925143,2448.00,1
C7925162,886.00,1
C7925848,2426.62,1
C7925955,675.00,1
C7926222,918.00,1
C7926239,1000.00,1
C7926444,174.00,1
C7926486,250.00,1
C7927077,500.00,1
C7927162,132.00,1
C7927272,200.00,1
C7927281,3230.00,1
C7927320,10000.00,1
C7927615,25.00,1
C7927873,410.00,1
C7927972,1977.00,1
C7928122,275.00,1
C7928382,80.00,1
C7928683,9842.00,1
C7928884,110.00,1
C7929040,2965.00,1
C7929257,15428.80,1
C7929311,41729.00,1
C7929480,2100.00,1
C7929524,8298.00,1
C7929530,300.00,1
C7929617,253.00,1
C7929665,110.00,1
C7929862,400.00,1
C7929982,1192.00,1
C7930058,220.00,1
C7930073,1000.00,1
C7930264,200.00,1
C7930949,239.00,1
C7931270,251.00,1
C7931333,5820.00,1
C7931490,1955.00,1
C7931536,150.00,1
C7931613,397.00,1
C7931645,60.00,1
C7931756,200.00,1
C7932040,1405.00,1
C7932076,1320.00,1
C7932356,10.00,1
C7932366,50.00,1
C7932534,641.54,1
C7932645,810.00,1
C7932663,779.00,1
C7932741,629.51,1
C7932769,172.50,1
C7932934,295.00,1
C7933044,448.00,1
C7933164,60.00,1
C7933288,970.00,1
C7933460,1400.00,1
C7933834,585.00,1
C7934063,500.00,1
C7934360,1349.00,1
C7934558,20291.00,1
C7934619,20000.00,1
C7934757,407.00,1
C7935245,73.51,1
C7935326,831.00,1
C7935565,450.00,1
C7936424,982.00,1
C7936653,3667.00,2
C7936733,100.00,1
C7936734,500.00,1
C7936933,225.00,1
C7937022,600.00,1
C7937313,500.00,1
C7937369,200.00,1
C7937512,151.00,1
C7937542,147.78,1
C7937855,199.00,1
C7937872,1604.00,1
C7938650,250.00,1
C7938956,101.15,1
C7939389,948.00,1
C7939454,50.00,1
C7939466,25.00,1
C7939486,150.00,1
C7939754,1200.00,1
C7939756,2071.70,1
C7939853,97.00,1
C7939988,50.00,1
C7940055,2875.00,1
C7940252,30.00,1
C7940269,50.00,1
C7940313,4432.45,1
C7940587,1300.00,1
C7940826,300.00,1
C7940843,158.00,1
C7940867,1999.00,1
C7940949,200.00,1
C7941040,1000.00,1
C7941325,465.00,1
C7941571,50.00,1
C7941587,255.00,1
C7941647,285.00,1
C7941828,100.00,1
C7942188,300.00,1
C7942641,1179.00,1
C7946089,25.00,1
C7946116,2965.00,1
C7947682,50.00,1
C7947934,1000.00,1
C7950471,274.50,1
C7953285,10.00,1
C7953289,1103.00,1
C7954819,950.00,1
C7956134,100.00,1
C7958715,2610.00,1
C7966074,10.00,1
C7968762,30.00,1
C7971880,1421.08,1
C7973245,413.68,1
C7973343,3391.00,1
C7973886,1088.00,1
C7977283,1165.00,1
C7982939,73.44,1
C7983339,1186.44,1
C7984473,99.00,1
C7984915,30.00,1
C7987153,736.00,1
C7989777,1267.00,1
C7990337,500.00,1
C7990655,500.00,1
C7992454,284.00,1
C7993231,249.00,1
C7994262,300.00,1
C7995743,215.87,1
C7996041,96.00,1
C7996336,340.00,1
C7997337,1693.00,1
C7997351,25000.00,1
C7998853,50.00,1
C8010155,63.00,1
C8010262,866.00,1
C8010367,259.00,1
C8010615,75.97,1
C8010786,606.90,1
C8011386,25000.00,1
C8011485,272.00,1
C8011524,899.00,1
C8011883,1990.00,1
C8012066,100.00,1
C8012491,1608.00,1
C8012630,200.00,1
C8012655,50.00,1
C8012784,55.00,1
C8012890,250.00,1
C8013135,1371.00,1
C8013435,3400.00,1
C8013440,1759.00,1
C8013552,53.39,1
C8013657,5100.00,1
C8013827,726.65,1
C8013881,2550.00,1
C8013943,250.00,1
C8014075,321.00,1
C8014116,2710.00,1
C8014175,4217.00,1
C8014465,801.00,1
C8014558,299.00,1
C8014611,11.00,1
C8014812,390.00,1
C8014878,177.28,1
C8015141,18790.75,1
C8015465,224.00,1
C8015944,249.00,1
C8016290,700.00,1
C8016459,736.00,1
C8016866,60.00,1
C8017126,381.12,1
C8017131,2107.40,1
C8017190,2050.00,1
C8017331,3174.00,2
C8017333,500.00,1
C8017343,110.00,1
C8017378,240.00,1
C8017440,825.00,1
C8017577,599.36,1
C8017635,1300.00,1
C8017651,500.00,1
C8017655,1586.00,1
C8017677,250.00,1
C8017874,1150.00,1
C8017947,157.00,1
C8018059,200.00,1
C8018349,80.00,1
C8018517,599.00,1
C8018545,30.00,1
C8018842,135.29,1
C8019357,170.00,1
C8019368,2500.00,1
C8019376,620.34,1
C8019432,280.00,1
C8019476,84.00,1
C8019534,390.00,1
C8019539,1515.50,1
C8019827,489.00,1
C8019876,440.00,1
C8019987,76.00,1
C8020031,1141.61,1
C8020381,100.00,1
C8020727,1023.00,2
C8020757,657.00,1
C8020956,1200.00,1
C8021049,10.00,1
C8021070,330.00,1
C8021180,100.00,1
C8021281,1683.35,1
C8021414,1983.76,1
C8021437,97.06,1
C8021525,170.00,1
C8021858,4581.00,1
C8021867,1190.00,1
C8022175,1220.00,1
C8022285,100.00,1
C8022545,218.00,1
C8022549,500.00,1
C8022639,2309.36,1
C8022736,1920.00,1
C8022837,2180.22,1
C8022928,1008.13,1
C8022982,50.00,1
C8023044,56.00,1
C8023384,251.00,1
C8023782,4350.00,1
C8024118,1.00,1
C8024713,700.00,1
C8024811,795.72,1
C8024928,2490.00,1
C8025020,10000.00,1
C8025031,1.00,1
C8025065,300.00,1
C8025152,100.00,1
C8025161,1050.00,1
C8025375,26.00,1
C8025524,970.00,1
C8026187,214.00,1
C8026539,807.00,1
C8026623,1500.00,1
C8026981,300.00,1
C8027258,60.00,1
C8027322,40.00,1
C8027360,790.00,1
C8027368,32000.00,1
C8027452,25.00,1
C8027518,7990.00,1
C8027628,148.00,1
C8027811,30.00,1
C8027985,200.00,1
C8028249,20.00,1
C8028375,10.00,1
C8028482,128.00,1
C8028527,4274.00,1
C8028664,50.00,1
C8028745,100.00,1
C8028912,399.00,1
C8029456,100.00,1
C8029530,1000.00,1
C8029665,1598.00,1
C8029672,16.00,1
C8029747,932.00,1
C8029781,200.00,1
C8029921,1609.00,1
C8030136,108.97,1
C8030212,1961.42,1
C8030375,2200.00,1
C8030613,100.00,1
C8030721,29.00,1
C8030733,284.00,1
C8030955,101.15,1
C8031016,20.00,1
C8031043,1000.00,1
C8031044,1000.00,1
C8031329,3800.00,1
C8031711,147.00,1
C8031836,1505.00,1
C8031871,1200.00,1
C8031988,270.00,1
C8032161,397.00,1
C8032336,3106.00,1
C8032372,30000.00,1
C8032476,885.00,1
C8032536,2620.00,1
C8032869,199.00,1
C8033673,4896.08,1
C8033861,200.00,1
C8033924,235.00,1
C8033929,35.00,1
C8033944,275.00,1
C8034143,330.00,1
C8034233,300.00,1
C8034280,614.78,1
C8034621,309.00,1
C8035117,43.00,1
C8035119,2000.00,1
C8035284,1924.00,1
C8035543,1592.00,1
C8035619,2970.00,1
C8035855,1013.00,1
C8035946,420.00,1
C8035979,1512.75,1
C8036070,98.00,1
C8036118,2180.00,1
C8036151,794.00,1
C8036556,932.00,1
C8037259,208.23,1
C8037422,20.00,1
C8037712,170.00,1
C8037720,119.00,1
C8037979,538.00,1
C8038533,500.00,1
C8038847,577.00,1
C8038984,1800.00,1
C8039188,44.00,1
C8039251,500.00,1
C8039255,295.00,1
C8039468,200.00,1
C8039565,10.00,1
C8039735,19.32,1
C8039985,100.00,1
C8040059,220.00,1
C8040266,30.00,1
C8040558,109.00,1
C8040750,1000.00,1
C8040890,198.00,1
C8041089,297.00,1
C8041259,673.60,1
C8041417,500.00,1
C8041429,397.52,1
C8041835,29000.00,1
C8042138,40.00,1
C8042163,150.00,1
C8042335,1800.79,1
C8042440,140.00,1
C8042634,640.00,1
C8042733,78.95,1
C8042853,243.00,1
C8042889,367.00,1
C8045635,1087.18,1
C8048150,170.00,1
C8048353,427.00,1
C8049912,1083.00,1
C8050521,4785.00,1
C8051352,1200.00,1
C8051437,100.00,1
C8052927,1000.00,1
C8053320,273.00,1
C8053854,98.00,1
C8060189,11500.00,1
C8060671,2500.00,1
C8063921,460.00,1
C8065140,1056.00,1
C8066829,299.00,1
C8067071,749.00,1
C8069829,164.00,1
C8071555,3886.00,1
C8072032,531.00,1
C8072817,299.00,1
C8073455,342.00,1
C8073662,167.77,1
C8075934,1551.00,1
C8076755,5711.55,1
C8077479,4715.00,1
C8077888,37.13,1
C8078482,253.00,1
C8078946,765.00,1
C8080666,2314.00,1
C8082758,500.00,1
C8085241,700.00,1
C8086151,700.00,1
C8089838,200.00,1
C8091092,399.00,1
C8092379,670.00,1
C8092419,204.00,1
C8092816,480.00,1
C8093065,1200.00,1
C8094388,1000.00,1
C8099875,3097.00,1
C8110112,415.00,1
C8110222,370.00,1
C8110227,510.00,1
C8110268,25.00,1
C8110272,108.00,1
C8110619,500.00,1
C8110680,100.00,1
C8110728,250.00,1
C8110830,100.00,1
C8110861,136.00,1
C8110875,100.00,1
C8110883,300.00,1
C8110887,3500.00,1
C8110982,1000.00,1
C8111012,3850.00,1
C8111065,400.00,1
C8111264,599.00,1
C8111332,130.00,1
C8111363,510.00,1
C8111516,110.00,1
C8111586,1354.00,1
C8111592,135.00,1
C8111640,352.35,1
C8111782,1635.00,1
C8112272,75.00,1
C8112448,749.28,1
C8112478,1008.60,1
C8112489,180.00,1
C8112637,2000.00,1
C8112672,50.00,1
C8112892,300.00,1
C8113269,18.38,1
C8113589,30400.00,1
C8113640,175.00,1
C8113662,650.00,1
C8114133,406.00,1
C8114885,289.98,1
C8114964,100.00,1
C8115335,1299.00,1
C8115544,270.00,1
C8115920,253.00,1
C8115939,880.00,1
C8116020,155.00,1
C8116133,1700.00,1
C8116262,1093.00,1
C8117027,618.12,1
C8117136,2.00,1
C8117245,1500.00,1
C8117441,100.00,1
C8117463,150.00,1
C8117617,660.77,1
C8117622,799.00,1
C8118046,1206.00,1
C8118174,33.00,1
C8118184,4000.00,1
C8118245,200.00,1
C8118262,955.57,1
C8118573,50.00,1
C8118627,1020.00,1
C8118791,30.00,1
C8119013,265.80,1
C8119063,423.20,1
C8119214,98.00,1
C8119234,155.00,1
C8119273,30.00,1
C8119466,2.00,1
C8119583,110.00,1
C8119815,220.00,1
C8119926,405.00,1
C8119970,2196.00,1
C8120613,100.00,1
C8120928,4554.00,1
C8121188,47.00,1
C8121326,1217.68,1
C8121826,360.00,1
C8121842,912.00,1
C8121963,5043.13,1
C8122919,143.76,1
C8123053,269.00,1
C8123144,379.00,1
C8123720,270.00,1
C8124068,130.00,1
C8124075,1574.95,1
C8124077,733.00,1
C8124086,1300.00,1
C8124263,199.00,1
C8124770,1283.00,1
C8124917,499.00,1
C8125012,599.00,1
C8125367,200.00,1
C8125547,50.00,1
C8125726,90.00,1
C8126023,10.00,1
C8126066,249.00,1
C8126089,800.00,1
C8126384,265.20,1
C8126623,604.00,1
C8126728,10000.00,1
C8126941,1100.00,1
C8126961,34.02,1
C8127066,345.00,1
C8127119,50.00,1
C8127311,3365.00,1
C8127625,101.00,1
C8127817,39.99,1
C8127977,500.00,1
C8127988,7277.74,1
C8128061,2416.00,1
C8128266,1270.00,1
C8128436,227.00,1
C8128755,265.00,1
C8128785,311.00,1
C8128834,40.00,1
C8128855,500.00,1
C8128936,300.00,1
C8129017,799.00,1
C8129243,1024.00,1
C8129289,359.00,1
C8129441,900.00,1
C8129468,17.00,1
C8129547,775.00,1
C8129549,25000.00,1
C8129618,30.00,1
C8129822,50.00,1
C8129844,149.00,1
C8129887,748.00,1
C8129950,230.00,1
C8130016,250.00,1
C8130038,2106.00,1
C8130348,60.00,1
C8130550,161.47,1
C8130658,110.00,1
C8130685,400.00,1
C8130741,270.00,1
C8131019,6000.00,1
C8131028,410.00,1
C8131079,20.00,1
C8131512,100.00,1
C8131569,798.00,1
C8131575,477.00,1
C8131591,1000.00,1
C8132259,460.00,1
C8132271,1418.00,1
C8132312,1100.00,1
C8132470,4500.00,1
C8132569,1966.00,1
C8132690,250.00,1
C8132969,200.00,1
C8132976,566.00,1
C8133023,1299.00,1
C8133422,140.00,1
C8133736,2394.00,1
C8134552,493.12,1
C8134562,1400.00,1
C8134654,100.00,1
C8134729,2290.00,1
C8134948,1000.00,1
C8135016,626.00,1
C8135047,644.00,1
C8135134,360.52,1
C8135258,2193.00,1
C8135311,776.00,1
C8135587,1580.00,1
C8135781,220.00,1
C8135848,1497.00,1
C8136111,660.00,1
C8136276,72.00,1
C8136287,200.00,1
C8136429,126.00,1
C8136654,500.00,1
C8137052,400.00,1
C8137058,702.00,1
C8137081,150.00,1
C8137239,2333.90,1
C8137492,1681.70,1
C8137519,100.00,1
C8137633,657.60,1
C8138033,42.00,1
C8138132,1095.00,1
C8138156,442.00,1
C8138588,100.00,1
C8138717,581.00,1
C8138988,1480.00,1
C8139046,300.00,1
C8139252,2500.50,1
C8139429,32772.00,1
C8139469,100.00,1
C8139480,1810.00,1
C8139626,700.00,1
C8139823,115.00,1
C8139985,200.00,1
C8140153,272.00,1
C8140271,1149.00,1
C8140275,64.00,1
C8140351,50.00,1
C8140365,4800.00,1
C8140589,245.00,1
C8140862,3675.00,1
C8140863,330.00,1
C8141120,93.00,1
C8141124,44.00,1
C8141218,29228.00,1
C8141251,4399.00,1
C8141380,30.00,1
C8141486,20.00,1
C8141532,20.00,1
C8141563,100.00,1
C8141760,1290.90,1
C8141816,400.00,1
C8141817,520.16,1
C8141973,1800.00,1
C8142130,300.00,1
C8142212,852.00,1
C8142674,50.00,1
C8142752,1316.00,1
C8142858,23500.00,1
C8143156,100.00,1
C8145316,254.00,1
C8146665,129.00,1
C8147488,15000.00,1
C8147748,100.00,1
C8148929,100.00,1
C8151182,271.00,1
C8154523,50.00,1
C8154634,5244.00,1
C8157424,351.44,1
C8160859,390.00,1
C8161069,345.00,1
C8161657,50.00,1
C8163978,130.00,1
C8165692,1156.00,1
C8165787,27.00,1
C8167246,517.00,1
C8169032,1020.00,1
C8170881,1000.00,1
C8175373,1008.00,1
C8177030,1039.36,1
C8177084,1541.00,1
C8177344,589.00,1
C8178317,50.00,1
C8178579,100.00,1
C8183083,671.55,1
C8184381,304.90,1
C8185745,3348.00,1
C8188443,450.00,1
C8190214,580.00,1
C8190467,870.00,1
C8190612,200.00,1
C8193389,150.00,1
C8193741,100.00,1
C8193953,1.00,1
C8194315,23.00,1
C8196649,4000.00,1
C8196841,250.00,1
C8198389,500.00,1
C8199080,791.00,1
C8199330,140.00,1
C8210067,280.00,1
C8210112,1.00,1
C8210136,101.00,1
C8210139,175.00,1
C8210627,230.40,1
C8210637,200.00,1
C8210763,100.00,1
C8211035,1500.00,1
C8211225,270.00,1
C8211688,648.00,1
C8211758,550.00,1
C8211911,3180.00,1
C8212285,102.21,1
C8212377,199.00,1
C8212718,1025.00,1
C8212732,1500.00,1
C8212751,100.00,1
C8213058,150.00,1
C8213082,80.00,1
C8213334,699.00,1
C8213336,186.00,1
C8213390,50.00,1
C8213526,200.00,1
C8213849,999.00,1
C8213935,11300.00,1
C8214263,128.00,1
C8214372,470.00,1
C8214467,842.00,1
C8214540,1495.00,1
C8215244,500.00,1
C8215645,40.00,1
C8215692,1.00,1
C8215790,15.00,1
C8217039,8615.00,1
C8217073,138.00,1
C8217084,41.00,1
C8217114,788.00,1
C8217180,370.00,1
C8217320,1622.00,1
C8217412,20.00,1
C8217555,741.26,1
C8218035,480.00,1
C8218049,230.00,1
C8218144,695.00,1
C8218146,35.00,1
C8218262,141.00,1
C8218312,147.00,1
C8218482,252.00,1
C8218657,198.00,1
C8218768,300.00,1
C8219076,87.00,1
C8219333,150.00,1
C8219613,559.52,1
C8219644,65.00,1
C8219872,396.00,1
C8220045,500.00,1
C8220052,350.00,1
C8220175,100.00,1
C8220180,295.00,1
C8220369,20.00,1
C8220419,1085.60,1
C8220457,159.00,1
C8220638,283.70,1
C8220680,9.00,1
C8220720,2100.00,1
C8220744,289.75,1
C8220855,249.00,1
C8220867,316.00,1
C8220914,210.00,1
C8220927,88.00,1
C8221060,67.51,1
C8221137,1900.00,1
C8221483,300.00,1
C8221913,80.00,1
C8221948,3790.01,1
C8221973,200.00,1
C8222066,962.98,1
C8222070,5000.00,1
C8222216,520.00,1
C8222455,60.00,1
C8222517,100.00,1
C8222646,526.00,1
C8222765,263.00,1
C8222828,660.00,1
